annee,departement,age_min,age_max,population
2022,89,5,9,18135
2022,89,10,14,20254
2022,89,15,19,18719
2022,89,20,24,14723
2022,89,25,29,13839
2022,89,30,34,16898
2022,89,35,39,18267
2022,89,40,44,19469
2022,89,45,49,19967
2022,89,50,54,22740
2022,89,55,59,22931
2022,89,60,64,22522
2022,89,65,69,22493
2022,89,70,74,22679
2022,89,75,79,16029
2022,89,80,84,10230
2022,89,85,89,8270
2022,89,90,94,4400
2022,89,95,120,1456
2022,90,0,4,6436
2022,90,5,9,7451
2022,90,10,14,8633
2022,90,15,19,9159
2022,90,20,24,8526
2022,90,25,29,7073
2022,90,30,34,7649
2022,90,35,39,8037
2022,90,40,44,8336
2022,90,45,49,8469
2022,90,50,54,9570
2022,90,55,59,9269
2022,90,60,64,8682
2022,90,65,69,7905
2022,90,70,74,7752
2022,90,75,79,5559
2022,90,80,84,3634
2022,90,85,89,2854
2022,90,90,94,1395
2022,90,95,120,502
2022,91,0,4,83532
2022,91,5,9,88751
2022,91,10,14,92365
2022,91,15,19,87572
2022,91,20,24,84705
2022,91,25,29,79439
2022,91,30,34,85246
2022,91,35,39,86123
2022,91,40,44,86513
2022,91,45,49,86362
2022,91,50,54,87354
2022,91,55,59,82975
2022,91,60,64,72614
2022,91,65,69,59038
2022,91,70,74,52038
2022,91,75,79,40222
2022,91,80,84,27132
2022,91,85,89,20238
2022,91,90,94,10522
2022,91,95,120,3312
2022,92,0,4,96068
2022,92,5,9,99215
2022,92,10,14,100561
2022,92,15,19,99438
2022,92,20,24,105329
2022,92,25,29,111943
2022,92,30,34,121198
2022,92,35,39,120303
2022,92,40,44,116808
2022,92,45,49,111899
2022,92,50,54,108100
2022,92,55,59,102457
2022,92,60,64,86369
2022,92,65,69,70172
2022,92,70,74,64125
2022,92,75,79,50379
2022,92,80,84,33832
2022,92,85,89,24908
2022,92,90,94,13726
2022,92,95,120,5172
2022,93,0,4,118700
2022,93,5,9,123511
2022,93,10,14,122909
2022,93,15,19,116170
2022,93,20,24,113532
2022,93,25,29,111581
2022,93,30,34,124696
2022,93,35,39,125082
2022,93,40,44,120590
2022,93,45,49,110250
2022,93,50,54,103379
2022,93,55,59,95301
2022,93,60,64,80973
2022,93,65,69,68424
2022,93,70,74,57012
2022,93,75,79,38188
2022,93,80,84,23831
2022,93,85,89,17143
2022,93,90,94,8680
2022,93,95,120,2854
2022,94,0,4,86829
2022,94,5,9,89677
2022,94,10,14,91546
2022,94,15,19,89771
2022,94,20,24,96512
2022,94,25,29,96965
2022,94,30,34,102791
2022,94,35,39,100240
2022,94,40,44,96785
2022,94,45,49,93093
2022,94,50,54,92058
2022,94,55,59,88090
2022,94,60,64,77544
2022,94,65,69,63412
2022,94,70,74,54915
2022,94,75,79,42274
2022,94,80,84,27916
2022,94,85,89,20695
2022,94,90,94,11434
2022,94,95,120,4201
2022,95,0,4,87631
2022,95,5,9,90781
2022,95,10,14,93877
2022,95,15,19,87425
2022,95,20,24,81496
2022,95,25,29,75784
2022,95,30,34,83728
2022,95,35,39,88755
2022,95,40,44,87678
2022,95,45,49,82650
2022,95,50,54,80123
2022,95,55,59,77204
2022,95,60,64,68874
2022,95,65,69,57112
2022,95,70,74,49624
2022,95,75,79,34316
2022,95,80,84,21465
2022,95,85,89,15292
2022,95,90,94,7781
2022,95,95,120,2778
2022,France métropolitaine ,0,4,3354800
2022,France métropolitaine ,5,9,3787984
2022,France métropolitaine ,10,14,4101914
2022,France métropolitaine ,15,19,4073911
2022,France métropolitaine ,20,24,3846075
2022,France métropolitaine ,25,29,3602869
2022,France métropolitaine ,30,34,3910260
2022,France métropolitaine ,35,39,4048543
2022,France métropolitaine ,40,44,4165930
2022,France métropolitaine ,45,49,4080777
2022,France métropolitaine ,50,54,4359251
2022,France métropolitaine ,55,59,4293211
2022,France métropolitaine ,60,64,4069284
2022,France métropolitaine ,65,69,3801403
2022,France métropolitaine ,70,74,3623636
2022,France métropolitaine ,75,79,2697467
2022,France métropolitaine ,80,84,1766265
2022,France métropolitaine ,85,89,1328342
2022,France métropolitaine ,90,94,698114
2022,France métropolitaine ,95,120,224801
2022,971,0,4,18739
2022,971,5,9,20348
2022,971,10,14,23160
2022,971,15,19,24691
2022,971,20,24,18459
2022,971,25,29,15904
2022,971,30,34,18529
2022,971,35,39,18407
2022,971,40,44,20033
2022,971,45,49,24168
2022,971,50,54,28441
2022,971,55,59,30771
2022,971,60,64,29817
2022,971,65,69,25641
2022,971,70,74,21671
2022,971,75,79,15829
2022,971,80,84,10446
2022,971,85,89,6531
2022,971,90,94,3187
2022,971,95,120,1073
2022,972,0,4,15729
2022,972,5,9,17233
2022,972,10,14,19553
2022,972,15,19,20358
2022,972,20,24,16361
2022,972,25,29,14251
2022,972,30,34,17489
2022,972,35,39,17656
2022,972,40,44,17306
2022,972,45,49,20070
2022,972,50,54,27216
2022,972,55,59,31177
2022,972,60,64,30021
2022,972,65,69,25575
2022,972,70,74,20236
2022,972,75,79,14663
2022,972,80,84,11052
2022,972,85,89,7280
2022,972,90,94,3283
2022,972,95,120,1177
2022,973,0,4,32396
2022,973,5,9,30558
2022,973,10,14,31075
2022,973,15,19,28744
2022,973,20,24,22615
2022,973,25,29,19411
2022,973,30,34,20584
2022,973,35,39,20357
2022,973,40,44,18874
2022,973,45,49,16153
2022,973,50,54,15554
2022,973,55,59,13507
2022,973,60,64,10765
2022,973,65,69,7629
2022,973,70,74,5525
2022,973,75,79,3602
2022,973,80,84,2038
2022,973,85,89,1045
2022,973,90,94,378
2022,973,95,120,289
2022,974,0,4,58099
2022,974,5,9,61996
2022,974,10,14,66524
2022,974,15,19,65285
2022,974,20,24,50744
2022,974,25,29,45475
2022,974,30,34,53188
2022,974,35,39,54416
2022,974,40,44,55299
2022,974,45,49,55690
2022,974,50,54,61070
2022,974,55,59,64281
2022,974,60,64,53623
2022,974,65,69,45072
2022,974,70,74,32220
2022,974,75,79,21985
2022,974,80,84,14863
2022,974,85,89,8613
2022,974,90,94,3360
2022,974,95,120,1299
2022,976,0,4,48756
2022,976,5,9,45509
2022,976,10,14,41453
2022,976,15,19,30973
2022,976,20,24,19992
2022,976,25,29,20657
2022,976,30,34,21219
2022,976,35,39,20582
2022,976,40,44,17282
2022,976,45,49,13906
2022,976,50,54,9040
2022,976,55,59,7326
2022,976,60,64,5088
2022,976,65,69,3487
2022,976,70,74,1970
2022,976,75,79,1388
2022,976,80,84,768
2022,976,85,89,387
2022,976,90,94,126
2022,976,95,120,113
2022,DOM,0,4,173719
2022,DOM,5,9,175644
2022,DOM,10,14,181765
2022,DOM,15,19,170051
2022,DOM,20,24,128171
2022,DOM,25,29,115698
2022,DOM,30,34,131009
2022,DOM,35,39,131418
2022,DOM,40,44,128794
2022,DOM,45,49,129987
2022,DOM,50,54,141321
2022,DOM,55,59,147062
2022,DOM,60,64,129314
2022,DOM,65,69,107404
2022,DOM,70,74,81622
2022,DOM,75,79,57467
2022,DOM,80,84,39167
2022,DOM,85,89,23856
2022,DOM,90,94,10334
2022,DOM,95,120,3951
2022,France métropolitaine et DOM,0,4,3528519
2022,France métropolitaine et DOM,5,9,3963628
2022,France métropolitaine et DOM,10,14,4283679
2022,France métropolitaine et DOM,15,19,4243962
2022,France métropolitaine et DOM,20,24,3974246
2022,France métropolitaine et DOM,25,29,3718567
2022,France métropolitaine et DOM,30,34,4041269
2022,France métropolitaine et DOM,35,39,4179961
2022,France métropolitaine et DOM,40,44,4294724
2022,France métropolitaine et DOM,45,49,4210764
2022,France métropolitaine et DOM,50,54,4500572
2022,France métropolitaine et DOM,55,59,4440273
2022,France métropolitaine et DOM,60,64,4198598
2022,France métropolitaine et DOM,65,69,3908807
2022,France métropolitaine et DOM,70,74,3705258
2022,France métropolitaine et DOM,75,79,2754934
2022,France métropolitaine et DOM,80,84,1805432
2022,France métropolitaine et DOM,85,89,1352198
2022,France métropolitaine et DOM,90,94,708448
2022,France métropolitaine et DOM,95,120,228752
2023,01,0,4,37167
2023,01,5,9,44341
2023,01,10,14,47368
2023,01,15,19,41851
2023,01,20,24,33385
2023,01,25,29,32300
2023,01,30,34,40240
2023,01,35,39,44035
2023,01,40,44,45914
2023,01,45,49,44143
2023,01,50,54,47484
2023,01,55,59,45586
2023,01,60,64,40402
2023,01,65,69,35995
2023,01,70,74,32966
2023,01,75,79,24933
2023,01,80,84,15541
2023,01,85,89,10616
2023,01,90,94,5748
2023,01,95,120,1922
2023,02,0,4,25904
2023,02,5,9,31619
2023,02,10,14,35428
2023,02,15,19,32733
2023,02,20,24,28635
2023,02,25,29,25040
2023,02,30,34,28659
2023,02,35,39,31120
2023,02,40,44,32033
2023,02,45,49,31422
2023,02,50,54,33957
2023,02,55,59,34978
2023,02,60,64,34843
2023,02,65,69,32561
2023,02,70,74,31333
2023,02,75,79,21439
2023,02,80,84,13336
2023,02,85,89,10408
2023,02,90,94,5571
2023,02,95,120,1772
2023,03,0,4,13298
2023,03,5,9,16167
2023,03,10,14,18178
2023,03,15,19,18178
2023,03,20,24,16545
2023,03,25,29,14254
2023,03,30,34,15177
2023,03,35,39,16171
2023,03,40,44,18270
2023,03,45,49,19172
2023,03,50,54,22517
2023,03,55,59,23103
2023,03,60,64,23758
2023,03,65,69,24288
2023,03,70,74,24369
2023,03,75,79,18885
2023,03,80,84,12798
2023,03,85,89,10036
2023,03,90,94,5480
2023,03,95,120,1799
2023,04,0,4,7046
2023,04,5,9,8678
2023,04,10,14,9476
2023,04,15,19,8629
2023,04,20,24,7157
2023,04,25,29,6755
2023,04,30,34,8162
2023,04,35,39,9000
2023,04,40,44,9501
2023,04,45,49,9839
2023,04,50,54,11472
2023,04,55,59,12248
2023,04,60,64,12377
2023,04,65,69,12192
2023,04,70,74,11553
2023,04,75,79,9110
2023,04,80,84,6150
2023,04,85,89,4373
2023,04,90,94,2230
2023,04,95,120,706
2023,05,0,4,6095
2023,05,5,9,6850
2023,05,10,14,7926
2023,05,15,19,7324
2023,05,20,24,5685
2023,05,25,29,5627
2023,05,30,34,7137
2023,05,35,39,7826
2023,05,40,44,8409
2023,05,45,49,8213
2023,05,50,54,9759
2023,05,55,59,10136
2023,05,60,64,10725
2023,05,65,69,10316
2023,05,70,74,9836
2023,05,75,79,7566
2023,05,80,84,4818
2023,05,85,89,3464
2023,05,90,94,1683
2023,05,95,120,547
2023,06,0,4,51730
2023,06,5,9,57469
2023,06,10,14,62272
2023,06,15,19,61426
2023,06,20,24,56869
2023,06,25,29,54363
2023,06,30,34,60682
2023,06,35,39,65584
2023,06,40,44,68397
2023,06,45,49,67879
2023,06,50,54,74259
2023,06,55,59,76760
2023,06,60,64,71789
2023,06,65,69,65789
2023,06,70,74,66097
2023,06,75,79,57071
2023,06,80,84,41117
2023,06,85,89,29051
2023,06,90,94,16008
2023,06,95,120,5716
2023,07,0,4,14229
2023,07,5,9,17542
2023,07,10,14,19768
2023,07,15,19,18555
2023,07,20,24,14696
2023,07,25,29,12987
2023,07,30,34,15707
2023,07,35,39,18352
2023,07,40,44,19501
2023,07,45,49,20083
2023,07,50,54,23402
2023,07,55,59,24172
2023,07,60,64,24012
2023,07,65,69,23434
2023,07,70,74,22868
2023,07,75,79,17650
2023,07,80,84,11353
2023,07,85,89,8062
2023,07,90,94,4440
2023,07,95,120,1417
2023,08,0,4,12954
2023,08,5,9,15110
2023,08,10,14,16708
2023,08,15,19,15961
2023,08,20,24,13196
2023,08,25,29,12327
2023,08,30,34,14297
2023,08,35,39,15556
2023,08,40,44,15582
2023,08,45,49,16146
2023,08,50,54,17905
2023,08,55,59,18997
2023,08,60,64,18727
2023,08,65,69,17654
2023,08,70,74,16479
2023,08,75,79,11211
2023,08,80,84,7117
2023,08,85,89,5784
2023,08,90,94,2823
2023,08,95,120,883
2023,09,0,4,6179
2023,09,5,9,7669
2023,09,10,14,8819
2023,09,15,19,8271
2023,09,20,24,7310
2023,09,25,29,6293
2023,09,30,34,7264
2023,09,35,39,8301
2023,09,40,44,9272
2023,09,45,49,9373
2023,09,50,54,10434
2023,09,55,59,10896
2023,09,60,64,11660
2023,09,65,69,11327
2023,09,70,74,10875
2023,09,75,79,8180
2023,09,80,84,5098
2023,09,85,89,4346
2023,09,90,94,2336
2023,09,95,120,678
2023,10,0,4,15624
2023,10,5,9,18583
2023,10,10,14,20899
2023,10,15,19,20922
2023,10,20,24,18364
2023,10,25,29,15935
2023,10,30,34,17436
2023,10,35,39,18437
2023,10,40,44,18553
2023,10,45,49,18383
2023,10,50,54,19991
2023,10,55,59,19804
2023,10,60,64,19036
2023,10,65,69,18519
2023,10,70,74,18353
2023,10,75,79,13396
2023,10,80,84,8587
2023,10,85,89,6773
2023,10,90,94,3788
2023,10,95,120,1330
2023,11,0,4,16111
2023,11,5,9,19437
2023,11,10,14,22332
2023,11,15,19,21011
2023,11,20,24,17386
2023,11,25,29,16042
2023,11,30,34,18037
2023,11,35,39,20229
2023,11,40,44,21947
2023,11,45,49,22273
2023,11,50,54,25995
2023,11,55,59,26883
2023,11,60,64,26591
2023,11,65,69,27106
2023,11,70,74,27219
2023,11,75,79,21669
2023,11,80,84,12997
2023,11,85,89,9390
2023,11,90,94,5299
2023,11,95,120,1821
2023,12,0,4,11051
2023,12,5,9,13431
2023,12,10,14,15297
2023,12,15,19,14949
2023,12,20,24,12672
2023,12,25,29,11804
2023,12,30,34,13492
2023,12,35,39,14391
2023,12,40,44,16220
2023,12,45,49,16478
2023,12,50,54,18719
2023,12,55,59,19966
2023,12,60,64,20159
2023,12,65,69,20074
2023,12,70,74,20180
2023,12,75,79,15083
2023,12,80,84,10505
2023,12,85,89,8761
2023,12,90,94,4799
2023,12,95,120,1473
2023,13,0,4,112524
2023,13,5,9,118276
2023,13,10,14,123637
2023,13,15,19,124647
2023,13,20,24,122892
2023,13,25,29,114942
2023,13,30,34,126580
2023,13,35,39,127154
2023,13,40,44,131887
2023,13,45,49,125114
2023,13,50,54,135082
2023,13,55,59,135059
2023,13,60,64,124887
2023,13,65,69,115507
2023,13,70,74,110322
2023,13,75,79,89032
2023,13,80,84,60763
2023,13,85,89,41779
2023,13,90,94,22037
2023,13,95,120,6997
2023,14,0,4,33420
2023,14,5,9,38630
2023,14,10,14,42403
2023,14,15,19,46149
2023,14,20,24,43528
2023,14,25,29,37233
2023,14,30,34,38401
2023,14,35,39,40361
2023,14,40,44,42423
2023,14,45,49,41391
2023,14,50,54,44450
2023,14,55,59,44499
2023,14,60,64,44183
2023,14,65,69,45176
2023,14,70,74,43439
2023,14,75,79,30743
2023,14,80,84,19347
2023,14,85,89,15026
2023,14,90,94,7663
2023,14,95,120,2130
2023,15,0,4,5518
2023,15,5,9,6764
2023,15,10,14,7391
2023,15,15,19,7451
2023,15,20,24,5995
2023,15,25,29,5512
2023,15,30,34,6631
2023,15,35,39,7408
2023,15,40,44,8110
2023,15,45,49,8626
2023,15,50,54,10009
2023,15,55,59,10655
2023,15,60,64,11034
2023,15,65,69,11237
2023,15,70,74,10815
2023,15,75,79,7964
2023,15,80,84,5119
2023,15,85,89,4369
2023,15,90,94,2263
2023,15,95,120,768
2023,16,0,4,14972
2023,16,5,9,17700
2023,16,10,14,20059
2023,16,15,19,19363
2023,16,20,24,17105
2023,16,25,29,16030
2023,16,30,34,17619
2023,16,35,39,18917
2023,16,40,44,20278
2023,16,45,49,20948
2023,16,50,54,23627
2023,16,55,59,25039
2023,16,60,64,25320
2023,16,65,69,25149
2023,16,70,74,23925
2023,16,75,79,17598
2023,16,80,84,11695
2023,16,85,89,9433
2023,16,90,94,4767
2023,16,95,120,1492
2023,17,0,4,25813
2023,17,5,9,31223
2023,17,10,14,36723
2023,17,15,19,36375
2023,17,20,24,31524
2023,17,25,29,26544
2023,17,30,34,30500
2023,17,35,39,34679
2023,17,40,44,38286
2023,17,45,49,39248
2023,17,50,54,45305
2023,17,55,59,45552
2023,17,60,64,47533
2023,17,65,69,51259
2023,17,70,74,51738
2023,17,75,79,39145
2023,17,80,84,24005
2023,17,85,89,18048
2023,17,90,94,9528
2023,17,95,120,2876
2023,18,0,4,13247
2023,18,5,9,14979
2023,18,10,14,16975
2023,18,15,19,16456
2023,18,20,24,13943
2023,18,25,29,13106
2023,18,30,34,15192
2023,18,35,39,16138
2023,18,40,44,16392
2023,18,45,49,16807
2023,18,50,54,20370
2023,18,55,59,20452
2023,18,60,64,21396
2023,18,65,69,21303
2023,18,70,74,20916
2023,18,75,79,15650
2023,18,80,84,10186
2023,18,85,89,8005
2023,18,90,94,4329
2023,18,95,120,1432
2023,19,0,4,9640
2023,19,5,9,11041
2023,19,10,14,12607
2023,19,15,19,12679
2023,19,20,24,11652
2023,19,25,29,9765
2023,19,30,34,11011
2023,19,35,39,12215
2023,19,40,44,13342
2023,19,45,49,14179
2023,19,50,54,16070
2023,19,55,59,16558
2023,19,60,64,17297
2023,19,65,69,17647
2023,19,70,74,17322
2023,19,75,79,13065
2023,19,80,84,8725
2023,19,85,89,7097
2023,19,90,94,3846
2023,19,95,120,1319
2023,2A,0,4,7830
2023,2A,5,9,8851
2023,2A,10,14,9317
2023,2A,15,19,7397
2023,2A,20,24,6565
2023,2A,25,29,6981
2023,2A,30,34,9368
2023,2A,35,39,10350
2023,2A,40,44,11481
2023,2A,45,49,10684
2023,2A,50,54,11899
2023,2A,55,59,11151
2023,2A,60,64,10619
2023,2A,65,69,10508
2023,2A,70,74,10455
2023,2A,75,79,7929
2023,2A,80,84,6439
2023,2A,85,89,3776
2023,2A,90,94,1858
2023,2A,95,120,497
2023,2B,0,4,7556
2023,2B,5,9,9125
2023,2B,10,14,10300
2023,2B,15,19,9196
2023,2B,20,24,9524
2023,2B,25,29,10812
2023,2B,30,34,11160
2023,2B,35,39,11431
2023,2B,40,44,11920
2023,2B,45,49,11998
2023,2B,50,54,13219
2023,2B,55,59,12826
2023,2B,60,64,12311
2023,2B,65,69,12041
2023,2B,70,74,11854
2023,2B,75,79,9001
2023,2B,80,84,6596
2023,2B,85,89,3934
2023,2B,90,94,1965
2023,2B,95,120,531
2023,21,0,4,24835
2023,21,5,9,28240
2023,21,10,14,30465
2023,21,15,19,35053
2023,21,20,24,36512
2023,21,25,29,31765
2023,21,30,34,30947
2023,21,35,39,31533
2023,21,40,44,31881
2023,21,45,49,31909
2023,21,50,54,35241
2023,21,55,59,34118
2023,21,60,64,33513
2023,21,65,69,32016
2023,21,70,74,30800
2023,21,75,79,22749
2023,21,80,84,14974
2023,21,85,89,11238
2023,21,90,94,6115
2023,21,95,120,2262
2023,22,0,4,26867
2023,22,5,9,31896
2023,22,10,14,37336
2023,22,15,19,35921
2023,22,20,24,28055
2023,22,25,29,24442
2023,22,30,34,28247
2023,22,35,39,31572
2023,22,40,44,34734
2023,22,45,49,36629
2023,22,50,54,41392
2023,22,55,59,41286
2023,22,60,64,42903
2023,22,65,69,43722
2023,22,70,74,43440
2023,22,75,79,31733
2023,22,80,84,20356
2023,22,85,89,16381
2023,22,90,94,8432
2023,22,95,120,2490
2023,23,0,4,3960
2023,23,5,9,4812
2023,23,10,14,5703
2023,23,15,19,5719
2023,23,20,24,4510
2023,23,25,29,4203
2023,23,30,34,4829
2023,23,35,39,5253
2023,23,40,44,5978
2023,23,45,49,6408
2023,23,50,54,7814
2023,23,55,59,8521
2023,23,60,64,9360
2023,23,65,69,9516
2023,23,70,74,9247
2023,23,75,79,6671
2023,23,80,84,4298
2023,23,85,89,3673
2023,23,90,94,2019
2023,23,95,120,612
2023,24,0,4,15362
2023,24,5,9,18720
2023,24,10,14,21316
2023,24,15,19,20532
2023,24,20,24,16886
2023,24,25,29,15564
2023,24,30,34,18675
2023,24,35,39,20300
2023,24,40,44,22400
2023,24,45,49,23669
2023,24,50,54,28108
2023,24,55,59,30565
2023,24,60,64,32488
2023,24,65,69,33293
2023,24,70,74,32614
2023,24,75,79,24318
2023,24,80,84,15560
2023,24,85,89,12143
2023,24,90,94,6691
2023,24,95,120,2178
2023,25,0,4,27988
2023,25,5,9,33365
2023,25,10,14,35859
2023,25,15,19,36326
2023,25,20,24,34021
2023,25,25,29,31924
2023,25,30,34,32410
2023,25,35,39,34104
2023,25,40,44,34954
2023,25,45,49,33063
2023,25,50,54,35469
2023,25,55,59,34687
2023,25,60,64,32137
2023,25,65,69,30072
2023,25,70,74,28769
2023,25,75,79,22034
2023,25,80,84,14668
2023,25,85,89,10894
2023,25,90,94,5678
2023,25,95,120,1690
2023,26,0,4,25903
2023,26,5,9,30352
2023,26,10,14,33805
2023,26,15,19,31794
2023,26,20,24,26064
2023,26,25,29,24170
2023,26,30,34,28910
2023,26,35,39,31688
2023,26,40,44,32346
2023,26,45,49,31387
2023,26,50,54,35396
2023,26,55,59,35169
2023,26,60,64,33618
2023,26,65,69,32307
2023,26,70,74,30802
2023,26,75,79,24327
2023,26,80,84,16172
2023,26,85,89,11278
2023,26,90,94,5851
2023,26,95,120,1846
2023,27,0,4,31524
2023,27,5,9,37991
2023,27,10,14,41970
2023,27,15,19,37259
2023,27,20,24,29525
2023,27,25,29,27126
2023,27,30,34,32904
2023,27,35,39,37422
2023,27,40,44,38473
2023,27,45,49,38159
2023,27,50,54,41477
2023,27,55,59,39874
2023,27,60,64,38446
2023,27,65,69,36092
2023,27,70,74,33684
2023,27,75,79,23278
2023,27,80,84,14182
2023,27,85,89,10776
2023,27,90,94,5101
2023,27,95,120,1447
2023,28,0,4,22622
2023,28,5,9,27063
2023,28,10,14,29735
2023,28,15,19,26605
2023,28,20,24,21081
2023,28,25,29,19472
2023,28,30,34,23071
2023,28,35,39,25632
2023,28,40,44,27494
2023,28,45,49,27432
2023,28,50,54,29514
2023,28,55,59,29069
2023,28,60,64,26909
2023,28,65,69,25588
2023,28,70,74,24835
2023,28,75,79,17263
2023,28,80,84,11195
2023,28,85,89,8540
2023,28,90,94,4507
2023,28,95,120,1367
2023,29,0,4,40545
2023,29,5,9,47547
2023,29,10,14,54534
2023,29,15,19,55718
2023,29,20,24,50580
2023,29,25,29,43514
2023,29,30,34,46943
2023,29,35,39,51865
2023,29,40,44,55197
2023,29,45,49,56909
2023,29,50,54,63026
2023,29,55,59,62488
2023,29,60,64,64565
2023,29,65,69,63631
2023,29,70,74,59607
2023,29,75,79,42967
2023,29,80,84,28299
2023,29,85,89,22836
2023,29,90,94,11707
2023,29,95,120,3587
2023,30,0,4,35574
2023,30,5,9,41944
2023,30,10,14,45881
2023,30,15,19,44803
2023,30,20,24,39527
2023,30,25,29,33991
2023,30,30,34,37922
2023,30,35,39,42342
2023,30,40,44,45863
2023,30,45,49,44825
2023,30,50,54,51848
2023,30,55,59,53283
2023,30,60,64,51609
2023,30,65,69,50468
2023,30,70,74,48788
2023,30,75,79,36934
2023,30,80,84,23387
2023,30,85,89,16466
2023,30,90,94,8690
2023,30,95,120,3290
2023,31,0,4,77590
2023,31,5,9,85020
2023,31,10,14,88179
2023,31,15,19,95146
2023,31,20,24,104076
2023,31,25,29,104036
2023,31,30,34,102620
2023,31,35,39,99738
2023,31,40,44,100399
2023,31,45,49,92332
2023,31,50,54,93471
2023,31,55,59,90616
2023,31,60,64,79894
2023,31,65,69,69235
2023,31,70,74,64164
2023,31,75,79,49731
2023,31,80,84,31944
2023,31,85,89,24970
2023,31,90,94,13039
2023,31,95,120,4167
2023,32,0,4,7612
2023,32,5,9,9161
2023,32,10,14,10855
2023,32,15,19,10310
2023,32,20,24,8021
2023,32,25,29,6930
2023,32,30,34,8355
2023,32,35,39,9712
2023,32,40,44,10590
2023,32,45,49,11467
2023,32,50,54,14029
2023,32,55,59,14424
2023,32,60,64,14929
2023,32,65,69,14263
2023,32,70,74,13955
2023,32,75,79,10720
2023,32,80,84,7443
2023,32,85,89,5873
2023,32,90,94,3298
2023,32,95,120,873
2023,33,0,4,83436
2023,33,5,9,93819
2023,33,10,14,100638
2023,33,15,19,105720
2023,33,20,24,108185
2023,33,25,29,102131
2023,33,30,34,107106
2023,33,35,39,108702
2023,33,40,44,113462
2023,33,45,49,109606
2023,33,50,54,113634
2023,33,55,59,105173
2023,33,60,64,96730
2023,33,65,69,91226
2023,33,70,74,89393
2023,33,75,79,67284
2023,33,80,84,40833
2023,33,85,89,31640
2023,33,90,94,16918
2023,33,95,120,5801
2023,34,0,4,60609
2023,34,5,9,67310
2023,34,10,14,73413
2023,34,15,19,77872
2023,34,20,24,78204
2023,34,25,29,72014
2023,34,30,34,72880
2023,34,35,39,73814
2023,34,40,44,76329
2023,34,45,49,73080
2023,34,50,54,79229
2023,34,55,59,77026
2023,34,60,64,73399
2023,34,65,69,70884
2023,34,70,74,71957
2023,34,75,79,57024
2023,34,80,84,35979
2023,34,85,89,24788
2023,34,90,94,13009
2023,34,95,120,3985
2023,35,0,4,57999
2023,35,5,9,66368
2023,35,10,14,73459
2023,35,15,19,77193
2023,35,20,24,75075
2023,35,25,29,67724
2023,35,30,34,68097
2023,35,35,39,69215
2023,35,40,44,73322
2023,35,45,49,71190
2023,35,50,54,73376
2023,35,55,59,68881
2023,35,60,64,62855
2023,35,65,69,56025
2023,35,70,74,54346
2023,35,75,79,40149
2023,35,80,84,26675
2023,35,85,89,21537
2023,35,90,94,11415
2023,35,95,120,3699
2023,36,0,4,8740
2023,36,5,9,10249
2023,36,10,14,11484
2023,36,15,19,11322
2023,36,20,24,9703
2023,36,25,29,8869
2023,36,30,34,9892
2023,36,35,39,10590
2023,36,40,44,11036
2023,36,45,49,12465
2023,36,50,54,14907
2023,36,55,59,15755
2023,36,60,64,15835
2023,36,65,69,16116
2023,36,70,74,16008
2023,36,75,79,12377
2023,36,80,84,8291
2023,36,85,89,6674
2023,36,90,94,3524
2023,36,95,120,1077
2023,37,0,4,29845
2023,37,5,9,33895
2023,37,10,14,37197
2023,37,15,19,39723
2023,37,20,24,37248
2023,37,25,29,34227
2023,37,30,34,34718
2023,37,35,39,36307
2023,37,40,44,37287
2023,37,45,49,37185
2023,37,50,54,41058
2023,37,55,59,40197
2023,37,60,64,37739
2023,37,65,69,36791
2023,37,70,74,36469
2023,37,75,79,26680
2023,37,80,84,17465
2023,37,85,89,14214
2023,37,90,94,7184
2023,37,95,120,2587
2023,38,0,4,68358
2023,38,5,9,80382
2023,38,10,14,86576
2023,38,15,19,86178
2023,38,20,24,79560
2023,38,25,29,70020
2023,38,30,34,75615
2023,38,35,39,80566
2023,38,40,44,83820
2023,38,45,49,82010
2023,38,50,54,87236
2023,38,55,59,84433
2023,38,60,64,76484
2023,38,65,69,68862
2023,38,70,74,63493
2023,38,75,79,49596
2023,38,80,84,32809
2023,38,85,89,22800
2023,38,90,94,11789
2023,38,95,120,3889
2023,39,0,4,11467
2023,39,5,9,13954
2023,39,10,14,15592
2023,39,15,19,14597
2023,39,20,24,12491
2023,39,25,29,11538
2023,39,30,34,13003
2023,39,35,39,14201
2023,39,40,44,15543
2023,39,45,49,15505
2023,39,50,54,17899
2023,39,55,59,18373
2023,39,60,64,17534
2023,39,65,69,16938
2023,39,70,74,16542
2023,39,75,79,12580
2023,39,80,84,8443
2023,39,85,89,6148
2023,39,90,94,3387
2023,39,95,120,1079
2023,40,0,4,18109
2023,40,5,9,21460
2023,40,10,14,25028
2023,40,15,19,22583
2023,40,20,24,18628
2023,40,25,29,16758
2023,40,30,34,20508
2023,40,35,39,23803
2023,40,40,44,26663
2023,40,45,49,27567
2023,40,50,54,30301
2023,40,55,59,30935
2023,40,60,64,30517
2023,40,65,69,30673
2023,40,70,74,30505
2023,40,75,79,22229
2023,40,80,84,14099
2023,40,85,89,10953
2023,40,90,94,5543
2023,40,95,120,1807
2023,41,0,4,14941
2023,41,5,9,17924
2023,41,10,14,20154
2023,41,15,19,19020
2023,41,20,24,14611
2023,41,25,29,13684
2023,41,30,34,16346
2023,41,35,39,17575
2023,41,40,44,18762
